Date,Open,High,Low,Close,Volume,Adj Close
2015-04-08,48.00,48.595,46.91,47.05,7678000,41.9439
2015-04-07,46.415,47.90,46.34,47.595,8326300,42.42976
2015-04-06,45.845,45.845,45.845,45.845,000,40.86968
2015-04-03,45.845,45.845,45.845,45.845,000,40.86968
2015-04-02,46.46,46.74,45.67,45.845,5540300,40.86968
2015-04-01,46.16,46.97,46.065,46.37,6961000,41.3377
2015-03-31,46.865,47.13,46.17,46.275,7320000,41.25301
2015-03-30,46.51,47.245,46.305,47.00,5479600,41.89933
2015-03-27,46.67,46.67,45.94,46.595,7335300,41.53829
2015-03-26,46.85,47.41,45.975,46.59,9107800,41.53383
2015-03-25,46.545,46.92,46.42,46.505,6156600,41.45805
2015-03-24,46.565,47.285,46.37,46.885,5720500,41.79681
2015-03-23,47.185,47.20,46.72,46.95,5856400,41.85476
2015-03-20,46.67,47.775,46.255,47.635,14032200,41.92161
2015-03-19,46.145,46.58,45.945,46.475,6671200,40.90075
2015-03-18,45.38,46.00,45.15,46.00,7094300,40.48272
2015-03-17,44.625,45.32,44.60,45.21,8321800,39.78747
2015-03-16,44.705,44.795,44.18,44.57,7105400,39.22423
2015-03-13,45.52,45.52,44.225,44.645,9363500,39.29024
2015-03-12,45.475,45.985,45.33,45.44,5547200,39.98989
2015-03-11,45.37,45.77,45.02,45.465,9491400,40.01189
2015-03-10,46.59,46.59,45.12,45.18,9560500,39.76107
2015-03-09,46.81,46.875,46.29,46.685,5691900,41.08556
2015-03-06,47.265,47.50,46.90,47.005,5904900,41.36718
2015-03-05,47.81,48.305,47.45,47.47,6273800,41.77641
2015-03-04,47.50,47.80,46.985,47.435,6428000,41.74561
2015-03-03,47.20,47.385,46.735,47.125,6328700,41.47279
2015-03-02,48.165,48.165,47.085,47.19,7258900,41.52999
2015-02-27,47.08,48.32,47.06,48.235,8536400,42.44965
2015-02-26,47.485,47.685,46.825,47.25,6517200,41.58279
2015-02-25,47.16,47.35,46.70,47.35,5193500,41.6708
2015-02-24,46.30,47.345,46.045,47.185,6679400,41.52559
