Date,Open,High,Low,Close,Volume,Adj Close
2014-08-21,47.60,48.49,47.365,48.48,1730300,45.08985
2014-08-20,47.485,47.71,47.14,47.60,930600,44.27138
2014-08-19,47.615,47.78,47.43,47.60,1341300,44.27138
2014-08-18,47.595,47.835,47.28,47.405,1510700,44.09002
2014-08-15,47.45,47.95,46.81,46.865,2366800,43.58778
2014-08-14,47.425,47.815,47.10,47.37,1623400,44.05747
2014-08-13,47.83,47.87,47.21,47.50,1606600,44.17838
2014-08-12,47.92,47.92,47.165,47.32,1693800,44.01096
2014-08-11,47.115,48.115,47.035,47.955,3248400,44.60156
2014-08-08,45.76,47.18,45.565,46.78,2924700,43.50873
2014-08-07,47.50,47.655,46.275,46.365,2278700,43.12275
2014-08-06,47.535,47.87,47.21,47.505,2022400,44.18303
2014-08-05,48.28,48.52,47.60,47.90,2115800,44.55041
2014-08-04,48.325,48.85,48.04,48.125,2575000,44.75967
2014-08-01,48.70,49.085,45.50,48.355,6251400,44.97359
2014-07-31,52.78,52.81,51.29,51.62,1864300,48.01027
2014-07-30,53.24,53.45,52.51,52.73,1253600,49.04265
2014-07-29,52.84,53.47,52.52,53.13,1156800,49.41468
2014-07-28,53.22,53.36,52.39,52.86,1470600,49.16356
2014-07-25,53.73,53.90,52.78,52.94,1348700,49.23796
2014-07-24,53.54,54.00,52.96,53.91,1238000,50.14013
2014-07-23,53.43,53.85,53.29,53.44,1075300,49.703
2014-07-22,52.28,53.62,52.28,53.44,2009300,49.703
2014-07-21,52.55,52.63,51.70,51.93,1243100,48.29859
2014-07-18,51.58,52.59,51.37,52.54,1707900,48.86594
2014-07-17,52.23,52.54,51.75,51.85,1204400,48.22419
2014-07-16,51.73,52.66,51.71,52.61,1172600,48.93104
2014-07-15,51.81,52.14,51.46,51.62,1099000,48.01027
2014-07-14,51.81,52.34,51.71,52.03,985200,48.3916
2014-07-11,51.55,52.04,51.51,51.83,1565600,48.20559
2014-07-10,51.86,52.04,51.10,51.53,1734600,47.92656
2014-07-09,51.92,52.14,51.73,51.95,1768500,48.3172
2014-07-08,53.17,53.35,51.56,51.70,1867900,48.08468
2014-07-07,53.91,54.02,52.89,53.00,1581900,49.29377
2014-07-04,54.27,54.49,53.96,54.09,947600,50.30755
2014-07-03,54.32,54.48,53.73,54.21,2019300,50.41915
2014-07-02,54.59,54.97,54.10,54.37,1307100,50.56797
2014-07-01,54.21,54.50,54.05,54.44,1535700,50.63307
2014-06-30,55.22,55.31,54.37,54.60,1460900,50.78188
2014-06-27,55.15,55.36,54.91,55.04,1029400,51.19112
2014-06-26,55.40,55.66,54.61,55.10,1355700,51.24692
2014-06-25,55.13,55.35,54.64,55.10,1730300,51.24692
2014-06-24,56.05,56.22,55.20,55.23,1693000,51.36783
2014-06-23,56.34,56.49,55.60,55.90,1097200,51.99098
2014-06-20,57.02,57.36,56.25,56.25,5219200,52.3165
2014-06-19,56.27,57.11,56.27,56.85,2033600,52.87454
