Date,Open,High,Low,Close,Volume,Adj Close
2014-09-05,41.065,41.865,40.82,41.41,7236800,38.0962
2014-09-04,39.22,41.545,39.18,41.00,10029600,37.719
2014-09-03,38.67,39.645,38.54,39.365,7167700,36.2149
2014-09-02,38.36,38.86,38.20,38.375,2991500,35.3041
2014-09-01,38.44,38.56,37.70,38.315,3291800,35.2489
2014-08-29,38.63,38.99,38.09,38.555,3203300,35.4697
2014-08-28,39.22,39.37,38.345,38.545,4457000,35.4605
2014-08-27,39.35,39.695,39.075,39.37,4063000,36.2195
2014-08-26,38.65,39.39,38.61,39.315,4907300,36.1689
2014-08-25,38.01,38.665,37.965,38.65,3702300,35.5571
2014-08-22,37.67,38.315,37.225,37.54,4292300,34.5359
2014-08-21,36.53,37.665,36.215,37.51,4406500,34.5083
2014-08-20,36.655,36.785,36.21,36.525,1967700,33.6022
2014-08-19,36.355,36.86,36.23,36.665,2640700,33.7309
2014-08-18,36.425,36.64,36.01,36.255,2867200,33.3538
2014-08-15,35.94,36.925,35.695,35.785,4841300,32.9214
2014-08-14,36.00,36.44,35.605,35.915,4090100,33.041
2014-08-13,35.815,36.38,35.815,36.16,4194400,33.2664
2014-08-12,35.505,36.22,35.285,35.575,3891100,32.7282
2014-08-11,36.17,36.395,35.445,35.675,4191900,32.8202
2014-08-08,35.01,35.89,34.735,35.59,6085400,32.742
2014-08-07,35.785,36.38,35.21,35.41,6181100,32.5764
2014-08-06,36.00,36.53,35.375,35.78,6893000,32.9168
2014-08-05,37.19,37.56,36.27,36.455,4575000,33.5378
2014-08-04,37.20,37.605,36.62,36.955,3856300,33.9977
2014-08-01,37.625,38.01,36.305,36.84,7478600,33.8919
2014-07-31,38.665,38.83,37.385,37.555,6198000,34.5497
2014-07-30,39.20,39.49,38.305,38.535,3905400,35.4513
2014-07-29,38.715,39.505,38.265,39.06,3678000,35.9343
2014-07-28,38.84,39.075,37.88,38.535,3425400,35.4513
2014-07-25,38.85,39.58,38.405,38.645,4760300,35.5525
2014-07-24,37.965,39.49,37.545,39.10,5451600,35.9711
